Cmplx_smiles_neutral_std,Lg K1
O=C(O)c1ccc(O)cc1.[Lu+3], 1.61
COc1ccc(C(=O)O)cc1.[La+3], 2.06
COc1ccc(C(=O)O)cc1.[Pr+3], 2.09
COc1ccc(C(=O)O)cc1.[Nd+3], 2.18
COc1ccc(C(=O)O)cc1.[Sm+3], 2.24
COc1ccc(C(=O)O)cc1.[Eu+3], 2.14
COc1ccc(C(=O)O)cc1.[Gd+3], 2.12
COc1ccc(C(=O)O)cc1.[Tb+3], 2
COc1ccc(C(=O)O)cc1.[Dy+3], 2
COc1ccc(C(=O)O)cc1.[Ho+3], 2.04
COc1ccc(C(=O)O)cc1.[Er+3], 2
COc1ccc(C(=O)O)cc1.[Tm+3], 2.02
COc1ccc(C(=O)O)cc1.[Yb+3], 2.01
COc1ccc(C(=O)O)cc1.[Lu+3], 2.01
COc1ccc(C(=O)O)cc1.[Y+3], 2.01
Nc1ccc(C(=O)O)cc1.[La+3], 1.91
Nc1ccc(C(=O)O)cc1.[La+3], 2.12
Nc1ccc(C(=O)O)cc1.[Ce+3], 2.27
Nc1ccc(C(=O)O)cc1.[Pr+3], 2.39
Nc1ccc(C(=O)O)cc1.[Nd+3], 2.17
Nc1ccc(C(=O)O)cc1.[Nd+3], 2.43
Nc1ccc(C(=O)O)cc1.[Sm+3], 2.26
Nc1ccc(C(=O)O)cc1.[Sm+3], 2.47
Nc1ccc(C(=O)O)cc1.[Eu+3], 2.12
Nc1ccc(C(=O)O)cc1.[Eu+3], 2.66
Nc1ccc(C(=O)O)cc1.[Gd+3], 2.1
Nc1ccc(C(=O)O)cc1.[Gd+3], 2.54
Nc1ccc(C(=O)O)cc1.[Tb+3], 2.39
Nc1ccc(C(=O)O)cc1.[Dy+3], 1.98
Nc1ccc(C(=O)O)cc1.[Dy+3], 2.37
Nc1ccc(C(=O)O)cc1.[Ho+3], 1.94
Nc1ccc(C(=O)O)cc1.[Ho+3], 2.29
Nc1ccc(C(=O)O)cc1.[Er+3], 1.94
Nc1ccc(C(=O)O)cc1.[Er+3], 2.2
Nc1ccc(C(=O)O)cc1.[Tm+3], 2.14
Nc1ccc(C(=O)O)cc1.[Yb+3], 1.96
Nc1ccc(C(=O)O)cc1.[Yb+3], 2.15
Nc1ccc(C(=O)O)cc1.[Lu+3], 1.96
Nc1ccc(C(=O)O)cc1.[Lu+3], 2.17
O=C(O)c1cccc(O)c1O.[Sc+3], 21.36
CC(=O)CC(C)=Nc1ccccc1S(=O)(=O)O.[La+3], 16.8
CC(=O)CC(C)=Nc1ccccc1S(=O)(=O)O.[Ce+3], 17.5
CC(=O)CC(C)=Nc1ccccc1S(=O)(=O)O.[Pr+3], 17.9
CC(=O)CC(C)=Nc1ccccc1S(=O)(=O)O.[Nd+3], 18.2
CC(=O)CC(C)=Nc1ccccc1S(=O)(=O)O.[Sm+3], 18.4
CC(=O)CC(C)=Nc1ccccc1S(=O)(=O)O.[Gd+3], 18.8
CC(=O)CC(C)=Nc1ccccc1S(=O)(=O)O.[Tb+3], 19.3
CC(=O)CC(C)=Nc1ccccc1S(=O)(=O)O.[Dy+3], 19.7
CC(=O)CC(C)=Nc1ccccc1S(=O)(=O)O.[Ho+3], 20.1
[La+3].c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1, 1.99
[Pr+3].c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1, 2.25
[Nd+3].c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1, 2.54
[Sm+3].c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1, 2.51
[Eu+3].c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1, 2.49
[Tb+3].c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1, 2
[Dy+3].c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1, 1.87
[Ho+3].c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1, 1.79
[Er+3].c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1, 1.86
[Yb+3].c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1, 2.03
[Lu+3].c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1, 2.07
[La+3].c1ccc2ncccc2c1, 2.96
[Nd+3].c1ccc2ncccc2c1, 3.49
[Sm+3].c1ccc2ncccc2c1, 3.67
[Eu+3].c1ccc2ncccc2c1, 3.6
[Gd+3].c1ccc2ncccc2c1, 3.53
[Dy+3].c1ccc2ncccc2c1, 3.78
[Ho+3].c1ccc2ncccc2c1, 3.78
[Er+3].c1ccc2ncccc2c1, 3.9
[Yb+3].c1ccc2ncccc2c1, 4.03
[Lu+3].c1ccc2ncccc2c1, 4.02
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[La+3], 10.11
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Ce+3], 10.89
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Pr+3], 11.31
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Nd+3], 11.6
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Sm+3], 11.72
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Eu+3], 12.23
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Eu+3], 11.85
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Gd+3], 11.66
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Tb+3], 11.52
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Dy+3], 11.55
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Ho+3], 11.34
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Er+3], 11.15
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Tm+3], 10.79
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Yb+3], 10.76
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Lu+3], 10.33
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCC1.[Y+3], 10.85
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[La+3], 12.21
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[La+3], 12.47
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Ce+3], 12.27
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Pr+3], 12.22
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Nd+3], 12.21
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Sm+3], 12.12
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Eu+3], 12.33
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Eu+3], 12.02
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Eu+2], 9.85
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Gd+3], 11.93
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Tb+3], 11.7
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Dy+3], 11.57
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Ho+3], 11.18
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Er+3], 11.3
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Tm+3], 11.1
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Yb+3], 10.9
O=C(O)CN1CCOCCOCCN(CC(=O)O)CCOCCOCC1.[Lu+3], 10.84
Nc1ccccc1C(=O)O.[La+3], 4.02
Nc1ccccc1C(=O)O.[La+3], 3.33
Nc1ccccc1C(=O)O.[La+3], 1.96
Nc1ccccc1C(=O)O.[Ce+3], 3.46
Nc1ccccc1C(=O)O.[Pr+3], 3.56
Nc1ccccc1C(=O)O.[Pr+3], 2.33
Nc1ccccc1C(=O)O.[Nd+3], 3.75
Nc1ccccc1C(=O)O.[Nd+3], 2.44
Nc1ccccc1C(=O)O.[Sm+3], 4.23
Nc1ccccc1C(=O)O.[Sm+3], 3.97
Nc1ccccc1C(=O)O.[Sm+3], 2.44
Nc1ccccc1C(=O)O.[Eu+3], 4.26
Nc1ccccc1C(=O)O.[Eu+3], 2.49
Nc1ccccc1C(=O)O.[Gd+3], 4.34
Nc1ccccc1C(=O)O.[Gd+3], 2.36
Nc1ccccc1C(=O)O.[Tb+3], 2.28
Nc1ccccc1C(=O)O.[Dy+3], 4.65
Nc1ccccc1C(=O)O.[Dy+3], 2.27
Nc1ccccc1C(=O)O.[Ho+3], 4.12
Nc1ccccc1C(=O)O.[Ho+3], 2.17
Nc1ccccc1C(=O)O.[Er+3], 4.51
Nc1ccccc1C(=O)O.[Er+3], 2.16
Nc1ccccc1C(=O)O.[Tm+3], 2.22
Nc1ccccc1C(=O)O.[Yb+3], 4.88
Nc1ccccc1C(=O)O.[Yb+3], 2.24
Nc1ccccc1C(=O)O.[Lu+3], 4.67
Nc1ccccc1C(=O)O.[Lu+3], 2.22
Nc1ccccc1C(=O)O.[Y+3], 4.22
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[La+3], 7.22
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[Ce+3], 7.9
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[Pr+3], 8.16
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[Nd+3], 8.33
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[Sm+3], 8.58
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[Eu+3], 8.63
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[Gd+3], 8.46
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[Tb+3], 8.46
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[Dy+3], 8.46
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[Ho+3], 8.46
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[Er+3], 8.58
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[Tm+3], 8.65
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[Yb+3], 8.77
CCCN(CCCS(=O)(=O)O)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1.[Lu+3], 8.77
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[La+3], 5.09
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Ce+3], 5.43
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Pr+3], 5.61
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Nd+3], 5.7
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Sm+3], 5.86
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Eu+3], 5.85
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Gd+3], 5.7
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Tb+3], 5.81
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Dy+3], 5.85
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Ho+3], 5.86
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Er+3], 5.94
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Tm+3], 6.03
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Yb+3], 6.13
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Lu+3], 6.03
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Sc+3], 7.48
CCCN(CCCS(=O)(=O)O)c1ccc(N=O)c(O)c1.[Y+3], 5.52
COC(C(=O)O)c1ccccc1.[La+3], 2.09
COC(C(=O)O)c1ccccc1.[Pr+3], 2.16
COC(C(=O)O)c1ccccc1.[Nd+3], 2.16
COC(C(=O)O)c1ccccc1.[Sm+3], 2.24
COC(C(=O)O)c1ccccc1.[Eu+3], 2.17
COC(C(=O)O)c1ccccc1.[Gd+3], 2.14
COC(C(=O)O)c1ccccc1.[Tb+3], 2.19
COC(C(=O)O)c1ccccc1.[Dy+3], 2.19
COC(C(=O)O)c1ccccc1.[Ho+3], 2.19
COC(C(=O)O)c1ccccc1.[Er+3], 2.19
COC(C(=O)O)c1ccccc1.[Tm+3], 2.14
COC(C(=O)O)c1ccccc1.[Yb+3], 2.23
COC(C(=O)O)c1ccccc1.[Lu+3], 2.31
O=C(O)C(CO)c1ccccc1.[La+3], 2.02
O=C(O)C(CO)c1ccccc1.[Pr+3], 2.14
O=C(O)C(CO)c1ccccc1.[Nd+3], 2.23
O=C(O)C(CO)c1ccccc1.[Sm+3], 2.24
O=C(O)C(CO)c1ccccc1.[Eu+3], 2.21
O=C(O)C(CO)c1ccccc1.[Gd+3], 2.17
O=C(O)C(CO)c1ccccc1.[Tb+3], 2.07
O=C(O)C(CO)c1ccccc1.[Dy+3], 2.1
O=C(O)C(CO)c1ccccc1.[Ho+3], 2.05
O=C(O)C(CO)c1ccccc1.[Er+3], 1.99
O=C(O)C(CO)c1ccccc1.[Tm+3], 2.02
O=C(O)C(CO)c1ccccc1.[Yb+3], 2.05
O=C(O)C(CO)c1ccccc1.[Lu+3], 2.09
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[La+3], 11.65
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Ce+3], 12.01
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Pr+3], 12.21
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Nd+3], 12.46
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Sm+3], 13.08
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Eu+3], 13.42
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Gd+3], 13.55
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Tb+3], 13.88
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Dy+3], 14.07
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Ho+3], 14.14
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Er+3], 14.3
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Tm+3], 14.48
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Yb+3], 14.54
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Lu+3], 14.87
O=C(O)CN(CC(=O)O)Cc1ccccc1O.[Y+3], 13.63
O=C(O)CNCP(=O)(O)O.[La+3], 6.7
O=C(O)c1cccc(C(=O)O)c1.[La+3], 2.15
O=C(O)c1cccc(C(=O)O)c1.[Pr+3], 2.55
O=C(O)c1cccc(C(=O)O)c1.[Nd+3], 2.65
O=C(O)c1cccc(C(=O)O)c1.[Sm+3], 2.82
O=C(O)c1cccc(C(=O)O)c1.[Eu+3], 2.77
O=C(O)c1cccc(C(=O)O)c1.[Eu+3], 2.75
O=C(O)c1cccc(C(=O)O)c1.[Gd+3], 2.73
O=C(O)c1cccc(C(=O)O)c1.[Tb+3], 2.64
O=C(O)c1cccc(C(=O)O)c1.[Dy+3], 2.67
O=C(O)c1cccc(C(=O)O)c1.[Ho+3], 2.55
O=C(O)c1cccc(C(=O)O)c1.[Er+3], 2.58
O=C(O)c1cccc(C(=O)O)c1.[Tm+3], 2.57
O=C(O)c1cccc(C(=O)O)c1.[Yb+3], 2.59
O=C(O)c1cccc(C(=O)O)c1.[Lu+3], 2.58
O=C(O)c1cccc(C(=O)O)c1.[Y+3], 2.51
O=C(O)CC(CC(=O)O)C(=O)O.[Gd+3], 4.2
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[La+3], 4.81
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Pr+3], 5.01
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Nd+3], 5.01
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Sm+3], 5.08
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Eu+3], 5.08
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Eu+3], 5.25
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Gd+3], 5.05
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Tb+3], 4.92
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Dy+3], 4.92
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Ho+3], 4.84
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Er+3], 4.82
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Tm+3], 4.81
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Yb+3], 4.8
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Lu+3], 4.8
O=C(O)c1cccc(C(=O)O)c1C(=O)O.[Y+3], 4.76
O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1.[Eu+3], 4.19
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1.[Eu+3], 3.56
O=Nc1cc(S(=O)(=O)O)c2cc(S(=O)(=O)O)ccc2c1O.[Pr+3], 3.67
O=Nc1cc(S(=O)(=O)O)c2cc(S(=O)(=O)O)ccc2c1O.[Nd+3], 3.759
O=Nc1cc(S(=O)(=O)O)c2cc(S(=O)(=O)O)ccc2c1O.[Sm+3], 3.886
O=Nc1cc(S(=O)(=O)O)c2cc(S(=O)(=O)O)ccc2c1O.[Eu+3], 3.818
O=Nc1cc(S(=O)(=O)O)c2cc(S(=O)(=O)O)ccc2c1O.[Gd+3], 3.702
O=Nc1cc(S(=O)(=O)O)c2cc(S(=O)(=O)O)ccc2c1O.[Tb+3], 3.48
O=Nc1cc(S(=O)(=O)O)c2cc(S(=O)(=O)O)ccc2c1O.[Dy+3], 3.389
O=Nc1cc(S(=O)(=O)O)c2ccc(S(=O)(=O)O)cc2c1O.[Pr+3], 3.803
O=Nc1cc(S(=O)(=O)O)c2ccc(S(=O)(=O)O)cc2c1O.[Nd+3], 3.879
O=Nc1cc(S(=O)(=O)O)c2ccc(S(=O)(=O)O)cc2c1O.[Sm+3], 4.017
O=Nc1cc(S(=O)(=O)O)c2ccc(S(=O)(=O)O)cc2c1O.[Eu+3], 3.955
O=Nc1cc(S(=O)(=O)O)c2ccc(S(=O)(=O)O)cc2c1O.[Gd+3], 3.831
O=Nc1cc(S(=O)(=O)O)c2ccc(S(=O)(=O)O)cc2c1O.[Tb+3], 3.651
O=Nc1cc(S(=O)(=O)O)c2ccc(S(=O)(=O)O)cc2c1O.[Dy+3], 3.589
O=c1c(O)c(O)c(=O)c1=O.[La+3], 3.05
O=c1c(O)c(O)c(=O)c1=O.[Ce+3], 3.1
O=c1c(O)c(O)c(=O)c1=O.[Pr+3], 3.21
O=c1c(O)c(O)c(=O)c1=O.[Nd+3], 3.23
O=c1c(O)c(O)c(=O)c1=O.[Sm+3], 3.08
O=c1c(O)c(O)c(=O)c1=O.[Eu+3], 3.17
O=c1c(O)c(O)c(=O)c1=O.[Gd+3], 2.98
O=c1c(O)c(O)c(=O)c1=O.[Tb+3], 2.94
O=c1c(O)c(O)c(=O)c1=O.[Dy+3], 2.88
O=c1c(O)c(O)c(=O)c1=O.[Ho+3], 2.9
O=c1c(O)c(O)c(=O)c1=O.[Tm+3], 2.91
O=c1c(O)c(O)c(=O)c1=O.[Yb+3], 2.93
O=c1c(O)c(O)c(=O)c1=O.[Lu+3], 2.91
O=c1c(O)c(O)c(=O)c1=O.[Y+3], 2.78
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[La+3], 14.3
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Ce+3], 14.74
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Pr+3], 15.29
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Nd+3], 15.49
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Sm+3], 15.83
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Eu+3], 15.93
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Gd+3], 15.93
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Tb+3], 16.2
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Dy+3], 16.27
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Ho+3], 16.37
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Er+3], 16.4
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Tm+3], 16.47
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Yb+3], 16.57
CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.[Lu+3], 16.6
O=C(O)CC(=O)C(=O)O.[La+3], 3.11
O=C(O)CC(=O)C(=O)O.[Ce+3], 3.21
O=C(O)CC(=O)C(=O)O.[Pr+3], 3.36
O=C(O)CC(=O)C(=O)O.[Nd+3], 3.62
O=C(O)CC(=O)C(=O)O.[Sm+3], 3.75
O=C(O)CC(=O)C(=O)O.[Eu+3], 3.77
O=C(O)CC(=O)C(=O)O.[Gd+3], 3.69
O=C(O)CC(=O)C(=O)O.[Ho+3], 3.84
O=C(O)CC(=O)C(=O)O.[Er+3], 4.029
O=C(O)CC(=O)C(=O)O.[Yb+3], 4.45
O=[N+]([O-])c1ccc2c(c1)OCCOCCOCCOCCOCCO2.[La+3], 2.43
O=[N+]([O-])c1ccc2c(c1)OCCOCCOCCOCCOCCO2.[Pr+3], 2.45
O=[N+]([O-])c1ccc2c(c1)OCCOCCOCCOCCOCCO2.[Nd+3], 2.7
O=[N+]([O-])c1ccc2c(c1)OCCOCCOCCOCCOCCO2.[Sm+3], 2.81
O=[N+]([O-])c1ccc2c(c1)OCCOCCOCCOCCOCCO2.[Gd+3], 2.98
O=[N+]([O-])c1ccc2c(c1)OCCOCCOCCOCCOCCO2.[Dy+3], 3.36
O=[N+]([O-])c1ccc2c(c1)OCCOCCOCCOCCOCCO2.[Er+3], 3.4
O=[N+]([O-])c1ccc2c(c1)OCCOCCOCCOCCOCCO2.[Lu+3], 3.6
O=[N+]([O-])c1ccc2c(c1)OCCOCCOCCOCCOCCO2.[Y+3], 3.26
O=c1cc(CO)occ1O.[La+3], 5.302
O=c1cc(CO)occ1O.[La+3], 5.14
O=c1cc(CO)occ1O.[Ce+3], 5.556
O=c1cc(CO)occ1O.[Pr+3], 5.658
O=c1cc(CO)occ1O.[Pr+3], 5.18
O=c1cc(CO)occ1O.[Nd+3], 5.743
O=c1cc(CO)occ1O.[Sm+3], 5.939
O=c1cc(CO)occ1O.[Sm+3], 5.38
O=c1cc(CO)occ1O.[Eu+3], 6.026
O=c1cc(CO)occ1O.[Eu+3], 5.35
O=c1cc(CO)occ1O.[Gd+3], 6.004
O=c1cc(CO)occ1O.[Gd+3], 5.49
O=c1cc(CO)occ1O.[Tb+3], 6.153
O=c1cc(CO)occ1O.[Dy+3], 6.215
O=c1cc(CO)occ1O.[Dy+3], 5.74
O=c1cc(CO)occ1O.[Ho+3], 6.23
O=c1cc(CO)occ1O.[Er+3], 6.244
O=c1cc(CO)occ1O.[Er+3], 5.72
O=c1cc(CO)occ1O.[Tm+3], 6.322
O=c1cc(CO)occ1O.[Tm+3], 6
O=c1cc(CO)occ1O.[Yb+3], 6.364
O=c1cc(CO)occ1O.[Lu+3], 6.334
O=c1cc(CO)occ1O.[Lu+3], 6.24
O=c1cc(CO)occ1O.[Y+3], 6.06
O=c1cc(CO)occ1O.[Y+3], 5.43
NO.[Nd+3], 3.87
O=Nc1c(O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc12.[La+3], 4.37
O=Nc1c(O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc12.[Ce+3], 4.42
O=Nc1c(O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc12.[Pr+3], 4.29
O=Nc1c(O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc12.[Nd+3], 5.01
O=Nc1c(O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc12.[Sm+3], 5.15
O=Nc1c(O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc12.[Gd+3], 4.92
O=Nc1c(O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc12.[Dy+3], 4.73
O=Nc1c(O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc12.[Ho+3], 4.7
O=Nc1c(O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc12.[Er+3], 4.65
O=Nc1c(O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc12.[Yb+3], 4.74
O=Nc1c(O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc12.[Y+3], 4.48
O=Nc1c(O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc12.[Y+3], 3.44
O=Nc1cc(S(=O)(=O)O)c2ccccc2c1O.[La+3], 3.46
O=Nc1cc(S(=O)(=O)O)c2ccccc2c1O.[Ce+3], 2.7
O=Nc1cc(S(=O)(=O)O)c2ccccc2c1O.[Nd+3], 3.47
O=Nc1cc(S(=O)(=O)O)c2ccccc2c1O.[Sm+3], 3.48
O=Nc1cc(S(=O)(=O)O)c2ccccc2c1O.[Gd+3], 3.41
O=Nc1cc(S(=O)(=O)O)c2ccccc2c1O.[Dy+3], 3.18
O=Nc1cc(S(=O)(=O)O)c2ccccc2c1O.[Ho+3], 3.13
O=Nc1cc(S(=O)(=O)O)c2ccccc2c1O.[Er+3], 3.09
O=Nc1cc(S(=O)(=O)O)c2ccccc2c1O.[Yb+3], 3.09
O=Nc1cc(S(=O)(=O)O)c2ccccc2c1O.[Y+3], 2.87
O=Nc1ccc2c(S(=O)(=O)O)cccc2c1O.[Pr+3], 3.5
O=Nc1ccc2c(S(=O)(=O)O)cccc2c1O.[Nd+3], 3.83
O=Nc1ccc2cccc(S(=O)(=O)O)c2c1O.[La+3], 4.7
O=Nc1ccc2cccc(S(=O)(=O)O)c2c1O.[Ce+3], 5.04
O=Nc1ccc2cccc(S(=O)(=O)O)c2c1O.[Pr+3], 5.28
O=Nc1ccc2cccc(S(=O)(=O)O)c2c1O.[Nd+3], 5.46
O=Nc1ccc2cccc(S(=O)(=O)O)c2c1O.[Sm+3], 5.65
O=Nc1ccc2cccc(S(=O)(=O)O)c2c1O.[Eu+3], 5.61
O=Nc1ccc2cccc(S(=O)(=O)O)c2c1O.[Gd+3], 5.5
O=Nc1ccc2cccc(S(=O)(=O)O)c2c1O.[Tb+3], 5.33
O=Nc1ccc2cccc(S(=O)(=O)O)c2c1O.[Dy+3], 5.21
O=Nc1ccc2cccc(S(=O)(=O)O)c2c1O.[Ho+3], 5.1
